WEIGHT,STRATUM,PSU,age,sex,race,pregprev,pregprev2
0.8419,212,170890,16,1,3,,
0.8419,212,170890,15,1,3,,
1.0557,212,170890,16,1,2,,
1.325,212,170890,16,2,3,,
1.325,212,170890,16,2,3,,
0.8419,212,170890,16,1,3,,
1.1573,212,170890,15,1,1,3,4
1.325,212,170890,16,2,3,,
0.8419,212,170890,15,1,3,,
1.325,212,170890,16,2,3,,
0.7966,212,170890,,,,,
0.8419,212,170890,15,1,3,3,4
0.8419,212,170890,16,1,3,,
1.1573,212,170890,15,1,1,,
1.0557,212,170890,16,1,2,,
0.8419,212,170890,16,1,3,,
0.8419,212,170890,15,1,3,,
1.0557,212,170890,16,1,2,1,1
1.1573,212,170890,16,1,1,,
1.1573,212,170890,16,1,1,,
1.325,212,170890,16,2,3,,
0.8419,212,170890,15,1,3,,
0.5237,212,170890,17,2,3,,
0.5237,212,170890,17,2,3,,
0.4883,212,170890,18,2,3,,
0.5237,212,170890,16,2,3,3,4
0.5782,212,170890,16,2,,,
0.4883,212,170890,18,2,3,2,2
0.5237,212,170890,17,2,3,,
0.5237,212,170890,16,2,3,,
0.4883,212,170890,18,2,3,,
0.4883,212,170890,17,2,3,3,4
1.0557,212,170890,16,1,2,2,2
0.8419,212,170890,16,1,3,1,1
0.4883,212,170890,18,2,3,,
0.5237,212,170890,17,2,3,,
3.5024,212,170890,17,1,1,2,2
0.7966,212,170890,18,2,1,,
1.7576,212,170890,17,1,3,,
2.1468,212,170890,17,1,3,2,2
0.7049,212,170890,16,2,2,3,4
0.4883,212,170890,18,2,3,,
0.7554,212,170890,16,2,1,,
0.5237,212,170890,17,2,3,,
0.5237,212,170890,16,2,3,,
0.4883,212,170890,18,2,3,,
0.5237,212,170890,17,2,3,,
0.7966,212,170890,17,2,1,,
0.7966,212,170890,17,2,1,3,4
0.4883,212,170890,17,2,3,,
2.5352,212,170890,16,1,1,,
0.7049,212,170890,,,,,
0.5237,212,170890,16,2,3,3,4
0.5237,212,170890,16,2,3,1,1
0.5237,212,170890,16,2,3,,
0.4883,212,170890,18,2,3,1,1
0.5237,212,170890,17,2,3,,
3.58,212,170890,18,1,2,,
1.1087,212,170890,14,1,1,,
1.6614,212,170890,,,,,
1.0013,212,170890,15,2,3,,
1.0013,212,170890,14,2,3,,
0.8092,212,170890,15,1,3,,
1.0013,212,170890,14,2,3,,
1.1087,212,170890,15,1,1,,
1.0013,212,170890,15,2,3,,
0.8092,212,170890,15,1,3,,
0.8092,212,170890,15,1,3,,
1.0546,212,170890,14,1,2,2,2
1.0013,212,170890,16,2,3,,
1.1087,212,170890,15,1,1,,
1.3049,212,170890,14,2,2,,
1.0013,212,170890,14,2,3,,
1.3049,212,170890,14,2,2,,
1.0013,212,170890,15,2,3,3,4
0.8092,212,170890,15,1,3,,
1.0013,212,170890,16,2,3,,
1.0013,212,170890,15,2,3,,
1.1087,212,170890,14,1,1,,
1.0013,212,170890,15,2,3,,
1.1087,212,170890,15,1,1,,
0.8092,212,170890,14,1,3,5,6
0.3993,212,170890,15,1,,,
0.8092,212,170890,14,1,3,,
1.0013,212,170890,14,2,3,,
1.0013,212,170890,15,2,3,,
0.8092,212,170890,14,1,3,,
0.8092,212,170890,15,1,3,,
1.0013,212,170890,15,2,3,,
0.8092,212,170890,14,1,3,,
1.0546,212,170890,15,1,2,,
0.5237,212,170890,17,2,3,3,4
0.7554,212,170890,17,2,1,,
0.5782,212,170890,16,2,,,
1.7576,212,170890,16,1,3,,
0.5237,212,170890,17,2,3,,
0.8092,212,170890,15,1,3,,
1.0013,212,170890,14,2,3,3,4
1.1087,212,170890,14,1,1,3,4
1.0013,212,170890,14,2,3,,
0.8092,212,170890,15,1,3,,
0.8092,212,170890,16,1,3,,
0.7033,212,170890,15,1,,,
0.4883,212,170890,17,2,3,2,2
0.5237,212,170890,16,2,3,,
0.5237,212,170890,16,2,3,,
0.7966,212,170890,17,2,1,,
1.7576,212,170890,17,1,3,,
1.7576,212,170890,16,1,3,,
0.4883,212,170890,18,2,3,,
0.4883,212,170890,18,2,3,1,1
0.4883,212,170890,18,2,3,,
0.5782,212,170890,18,2,,,
2.1468,212,170890,18,1,3,,
0.7049,212,170890,17,2,,3,4
0.8143,212,170890,18,2,2,5,6
0.5237,212,170890,17,2,3,,
1.7576,212,170890,17,1,3,,
2.1468,212,170890,18,1,3,,
0.549,212,170890,17,2,,,
1.7576,212,170890,16,1,3,,
2.5352,212,170890,16,1,,2,3
0.5237,212,170890,17,2,3,,
0.4883,212,170890,18,2,3,,
2.1468,212,170890,18,1,3,,
0.8143,212,170890,17,2,,,
0.5237,212,170890,17,2,3,,
2.4757,111,171190,17,2,1,3,4
2.4757,111,171190,17,2,1,2,2
1.5175,111,171190,18,2,3,,
2.4737,111,171190,18,1,1,2,2
2.4757,111,171190,18,2,,3,4
2.4757,111,171190,17,2,1,,
2.4757,111,171190,18,2,1,2,2
1.706,111,171190,18,2,,,
2.4757,111,171190,18,2,1,4,5
1.706,111,171190,18,2,,,
2.4757,111,171190,18,2,,1,1
2.4757,111,171190,18,2,1,3,4
2.4737,111,171190,18,1,1,2,2
2.4757,111,171190,18,2,1,2,2
2.4737,111,171190,18,1,1,2,3
2.4737,111,171190,17,1,1,3,4
2.4757,111,171190,18,2,1,,
0.8699,111,171190,12,1,3,,
2.4757,111,171190,18,2,1,,
2.4757,111,171190,18,2,1,5,6
1.2307,111,171190,14,1,3,,
2.1291,111,171190,14,2,1,,
2.1291,111,171190,15,2,1,,
1.5541,111,171190,14,2,3,,
2.1291,111,171190,14,2,1,,
1.6861,111,171190,14,1,1,,
1.6861,111,171190,14,1,1,,
1.6861,111,171190,15,1,1,,
1.6861,111,171190,14,1,1,,
1.6861,111,171190,15,1,1,,
1.5541,111,171190,14,2,3,,
2.0365,111,171190,18,2,1,2,2
2.4142,111,171190,18,1,1,5,6
2.4142,111,171190,18,1,1,3,4
1.8312,111,171190,16,1,1,,
1.6861,111,171190,15,1,1,,
2.1291,111,171190,15,2,,,
2.1291,111,171190,15,2,,,
1.6861,111,171190,15,1,1,,
2.1291,111,171190,15,2,1,,
1.6861,111,171190,15,1,1,,
1.6861,111,171190,14,1,1,,
2.0816,111,171190,18,2,2,,
2.0365,111,171190,18,2,1,,
0.9831,111,171190,18,2,,5,6
1.4798,111,171190,18,1,3,,
1.2483,111,171190,17,2,3,,
2.4142,111,171190,17,1,1,,
2.0816,111,171190,18,2,2,1,1
2.0365,111,171190,17,2,,,
1.2483,111,171190,18,2,3,2,2
2.4142,111,171190,18,1,1,,
2.4142,111,171190,17,1,1,5,6
1.2923,111,171190,17,2,3,,
1.8641,111,171190,17,2,1,5,6
1.7087,111,171190,16,1,,,
1.8312,111,171190,16,1,1,5,6
1.8641,111,171190,17,2,1,,
1.8312,111,171190,17,1,,3,4
1.8641,111,171190,17,2,1,,
1.8312,111,171190,16,1,1,,
1.8312,111,171190,16,1,1,,
1.8312,111,171190,17,1,1,,
1.0526,111,171190,16,1,3,3,4
2.4095,111,171190,16,2,1,,
2.4095,111,171190,15,2,1,5,6
1.3198,111,171190,15,1,2,,
1.4468,111,171190,16,1,1,,
2.4095,111,171190,,,,1,1
1.8312,111,171190,17,1,1,2,2
1.4468,111,171190,16,1,1,,
1.4468,111,171190,16,1,1,,
1.7529,111,171190,16,2,3,,
1.8312,111,171190,17,1,1,5,6
1.8312,111,171190,17,1,1,3,4
1.8312,111,171190,17,1,1,,
1.3198,111,171190,15,1,,3,4
1.4468,111,171190,16,1,1,2,2
1.4468,111,171190,16,1,1,,
1.4468,111,171190,16,1,1,,
1.4468,111,171190,15,1,1,,
2.4095,111,171190,16,2,1,,
2.4095,111,171190,15,2,1,,
4.6645,111,171190,16,1,1,,
3.8609,111,171190,16,2,3,,
4.6923,111,171190,15,2,1,,
4.6923,111,171190,16,2,1,3,4
4.6923,111,171190,16,1,1,,
4.6829,111,171190,14,1,1,,
4.6923,111,171190,16,1,1,,
4.6923,111,171190,17,2,1,3,4
4.6726,111,171190,15,2,1,,
4.6923,111,171190,16,2,1,,
3.8609,111,171190,16,2,3,,
4.6923,111,171190,16,1,1,,
4.6829,111,171190,14,1,1,,
4.6923,111,171190,16,1,1,3,4
4.6923,111,171190,16,2,1,2,2
4.6886,111,171190,12,2,2,,
4.6726,111,171190,15,2,1,,
4.6687,111,171190,18,1,1,,
1.3312,101,210730,15,1,1,3,4
1.3312,101,210730,16,1,1,,
1.3312,101,210730,16,1,1,,
1.2144,101,210730,16,1,2,1,1
3.2466,101,210730,15,2,1,,
3.0852,101,210730,16,1,1,2,3
3.0852,101,210730,14,1,1,,
3.0883,101,210730,15,2,2,,
2.9348,101,210730,14,1,,,
2.3698,101,210730,15,2,3,,
3.2466,101,210730,15,2,1,5,6
3.2466,101,210730,15,2,1,,
0.9278,101,210730,17,,,,
2.0266,101,210730,16,2,1,,
1.2144,101,210730,15,1,2,1,1
2.0266,101,210730,16,2,1,,
1.3312,101,210730,15,1,1,,
1.3312,101,210730,16,1,1,,
3.0852,101,210730,15,1,1,,
2.9348,101,210730,14,1,,,
3.0883,101,210730,14,2,2,,
3.2466,101,210730,14,2,1,,
3.0852,101,210730,14,1,1,3,4
1.7055,101,210730,17,2,1,,
2.0266,101,210730,16,2,1,,
1.3312,101,210730,16,1,1,,
2.0266,101,210730,16,2,1,,
1.8487,101,210730,15,2,2,,
1.3312,101,210730,16,1,1,1,1
1.2144,101,210730,16,1,2,,
1.3312,101,210730,16,1,1,,
2.0266,101,210730,16,2,1,,
1.4744,101,210730,16,2,3,,
2.0266,101,210730,15,2,1,,
1.2122,101,210730,17,1,1,2,3
1.2122,101,210730,16,1,1,,
1.2122,101,210730,16,1,,,
1.7055,101,210730,17,2,1,,
1.7055,101,210730,17,2,1,3,4
1.7055,101,210730,17,2,1,,
1.2122,101,210730,17,1,1,3,4
1.2122,101,210730,17,1,1,2,2
1.2122,101,210730,16,1,1,2,2
0.6499,101,210730,17,1,3,,
1.0602,101,210730,18,1,1,,
0.9285,101,210730,17,2,1,,
1.1312,101,210730,17,1,2,,
1.2122,101,210730,17,1,1,1,1
1.1312,101,210730,17,1,2,3,4
1.7055,101,210730,17,2,1,,
1.2122,101,210730,17,1,1,,
1.7055,101,210730,17,2,1,,
1.5915,101,210730,17,2,2,,
1.2122,101,210730,16,1,1,,
1.2122,101,210730,16,1,1,,
0.9285,101,210730,18,2,1,,
0.9285,101,210730,18,2,1,,
0.9285,101,210730,17,2,1,2,2
1.0602,101,210730,18,1,1,,
1.0837,101,210730,17,1,,,
1.0602,101,210730,17,1,1,3,4
0.9285,101,210730,18,2,1,4,5
0.9285,101,210730,18,2,1,1,1
1.0602,101,210730,18,1,1,4,5
1.0602,101,210730,18,1,1,,
1.0837,101,210730,18,1,,,
0.9285,101,210730,18,2,1,3,4
0.9285,101,210730,18,2,1,,
1.0602,101,210730,18,1,1,1,1
1.0602,101,210730,18,1,1,2,2
1.0602,101,210730,18,1,1,,
0.9285,101,210730,17,2,1,1,1
1.0602,101,210730,17,1,1,1,1
0.9285,101,210730,17,2,1,3,4
0.9285,101,210730,17,2,1,,
2.0336,101,210310,14,1,1,,
1.3839,101,210310,15,2,2,,
1.4549,101,210310,14,2,1,,
2.0336,101,210310,15,1,1,,
1.4549,101,210310,15,2,1,,
2.0336,101,210310,15,1,1,,
2.0336,101,210310,15,1,1,3,4
1.4549,101,210310,15,2,1,,
1.4549,101,210310,14,2,1,,
1.4549,101,210310,14,2,1,,
1.4549,101,210310,15,2,1,5,6
2.0336,101,210310,14,1,1,,
1.4549,101,210310,14,2,1,,
2.0336,101,210310,15,1,1,,
1.4549,101,210310,16,2,1,,
1.4549,101,210310,15,2,1,,
1.4549,101,210310,15,2,,2,2
2.0336,101,210310,14,1,1,,
1.4549,101,210310,15,2,1,3,4
1.4549,101,210310,14,2,1,,
1.4549,101,210310,15,2,1,,
1.4549,101,210310,15,2,1,,
1.9067,101,210310,16,2,1,,
1.2444,101,210310,16,1,1,,
1.2444,101,210310,16,1,1,,
1.2444,101,210310,15,1,1,5,6
1.9067,101,210310,16,2,1,,
1.2444,101,210310,15,1,1,,
1.4549,101,210310,14,2,1,,
2.0336,101,210310,14,1,1,,
1.4549,101,210310,16,2,1,1,1
2.0336,101,210310,14,1,1,,
1.9067,101,210310,16,2,1,,
1.9067,101,210310,16,2,1,,
1.2444,101,210310,16,1,,,
1.9067,101,210310,16,2,1,,
1.2444,101,210310,15,1,1,,
1.2444,101,210310,16,1,1,,
1.9067,101,210310,15,2,1,,
1.2444,101,210310,16,1,1,,
1.2444,101,210310,15,1,1,3,4
1.9067,101,210310,16,2,1,,
1.1781,101,210310,18,1,1,2,3
1.1781,101,210310,17,1,1,5,6
1.1781,101,210310,17,1,1,2,2
1.2444,101,210310,16,1,1,,
1.2444,101,210310,16,1,1,,
1.9067,101,210310,16,2,1,,
1.2444,101,210310,16,1,,,
1.9067,101,210310,16,2,1,,
1.2444,101,210310,15,1,1,,
1.9067,101,210310,15,2,1,,
1.1781,101,210310,17,1,1,,
1.5915,101,210310,17,1,1,2,2
1.1781,101,210310,17,1,1,,
1.1781,101,210310,17,1,1,3,4
1.1781,101,210310,17,1,1,1,1
2.616,101,210310,18,2,1,5,6
2.616,101,210310,18,2,1,2,2
1.1781,101,210310,18,1,1,3,4
1.1781,101,210310,18,1,1,2,2
2.616,101,210310,18,2,1,,
1.5035,101,210310,17,2,1,,
1.5035,101,210310,16,2,1,,
1.5915,101,210310,16,1,1,2,2
1.5035,101,210310,16,2,1,,
2.616,101,210310,18,2,1,,
1.1781,101,210310,18,1,1,,
1.1781,101,210310,18,1,1,,
2.616,101,210310,18,2,1,3,4
2.616,101,210310,18,2,1,,
1.1781,101,210310,18,1,1,1,1
1.5915,101,210310,17,1,1,,
1.5915,101,210310,17,1,1,3,4
1.5035,101,210310,17,2,1,5,6
1.1033,101,210310,17,1,3,1,1
1.5035,101,210310,16,2,,,
1.5035,101,210310,17,2,1,,
1.5035,101,210310,16,2,1,,
1.5915,101,210310,16,1,1,,
0.7221,101,210310,12,1,3,,
1.5915,101,210310,16,1,1,,
1.5915,101,210310,17,1,1,2,3
1.5035,101,210310,16,2,1,,
1.5915,101,210310,16,1,1,,
1.5035,101,210310,16,2,1,,
1.5915,101,210310,17,1,1,2,2
0.5029,101,210310,17,2,,1,1
1.5035,101,210310,16,2,1,,
1.5035,101,210310,17,2,1,2,2
1.5035,101,210310,17,2,1,,
1.5915,101,210310,17,1,1,3,4
0.6248,101,210730,18,1,,5,6
1.2942,101,210730,18,1,1,,
1.2942,101,210730,17,1,1,,
0.7933,101,210730,17,1,3,,
0.9421,101,210730,18,2,1,3,4
0.5774,101,210730,17,2,3,3,4
1.2942,101,210730,17,1,1,,
0.9421,101,210730,18,2,1,1,1
0.9421,101,210730,18,2,1,,
0.7933,101,210730,18,1,3,,
0.963,101,210730,17,2,2,,
1.2942,101,210730,17,1,1,,
1.2942,101,210730,18,1,1,4,5
0.7933,101,210730,18,1,3,2,2
0.9421,101,210730,18,2,1,,
0.963,101,210730,18,2,2,1,1
0.9421,101,210730,18,2,1,,
0.9421,101,210730,17,2,1,,
0.9421,101,210730,18,2,1,3,4
0.5774,101,210730,18,2,3,2,2
0.9421,101,210730,18,2,1,5,6
0.9421,101,210730,17,2,1,3,4
0.9421,101,210730,18,2,1,,
1.1511,101,210730,17,2,3,,
0.7968,101,210730,16,1,1,,
0.7269,101,210730,15,1,2,,
1.2942,101,210730,18,1,1,,
1.2942,101,210730,18,1,1,,
1.2832,101,210730,16,1,1,,
1.2942,101,210730,18,1,1,,
0.9421,101,210730,18,2,1,2,2
0.5774,101,210730,17,2,3,3,4
1.2832,101,210730,17,1,1,,
0.7968,101,210730,16,1,1,2,3
1.5822,101,210730,15,2,1,,
1.5822,101,210730,16,2,1,2,2
1.5822,101,210730,15,2,1,,
0.7968,101,210730,16,1,1,,
0.7968,101,210730,16,1,1,,
1.5822,101,210730,16,2,1,,
1.5822,101,210730,15,2,1,,
0.5797,101,210730,15,1,3,,
0.7968,101,210730,15,1,1,,
0.7968,101,210730,15,1,1,,
0.7968,101,210730,16,1,1,,
1.5822,101,210730,16,2,1,3,4
0.5797,101,210730,16,1,3,,
0.5797,101,210730,15,1,3,3,4
1.5822,101,210730,16,2,,,
1.5822,101,210730,16,2,1,,
0.7968,101,210730,16,1,1,,
0.7968,101,210730,15,1,1,,
0.7269,101,210730,15,1,2,,
1.1511,101,210730,17,2,3,,
0.7968,101,210730,15,1,1,3,4
0.7968,101,210730,16,1,1,,
1.5822,101,210730,16,2,1,,
0.7968,101,210730,15,1,1,,
0.7968,101,210730,15,1,1,,
0.7968,101,210730,16,1,1,,
0.7968,101,210730,16,1,1,,
0.7968,101,210730,15,1,1,,
1.5822,101,210730,17,2,1,5,6
1.2832,101,210730,16,1,1,,
1.2832,101,210730,16,1,1,,
1.4869,101,210730,18,2,,4,5
1.5935,101,210730,17,2,1,,
1.5935,101,210730,16,2,1,,
0.8918,101,210730,18,1,,,
0.7968,101,210730,16,1,1,,
0.7968,101,210730,16,1,1,,
0.7968,101,210730,15,1,1,,
1.2832,101,210730,16,1,1,,
1.5935,101,210730,16,2,1,,
1.2832,101,210730,16,1,1,2,3
0.8896,101,210730,16,1,3,,
1.2942,101,210730,17,1,1,,
1.2832,101,210730,17,1,1,,
1.1047,101,210730,17,2,3,,
1.5935,101,210730,17,2,1,,
1.1047,101,210730,17,2,3,2,2
1.1974,101,210730,17,1,2,,
1.5935,101,210730,17,2,1,,
1.2832,101,210730,16,1,1,3,4
1.2832,101,210730,17,1,1,1,1
1.2832,101,210730,17,1,1,,
1.5935,101,210730,17,2,1,2,2
0.6492,101,210730,18,2,,3,4
1.5935,101,210730,17,2,1,3,4
0.8896,101,210730,18,1,3,,
1.5935,101,210730,17,2,1,,
1.2832,101,210730,16,1,1,,
0.467,101,210730,16,2,1,,
1.3273,101,210730,16,1,1,,
0.467,101,210730,15,2,1,,
1.3273,101,210730,16,1,1,,
0.3398,101,210730,15,2,3,,
0.467,101,210730,15,2,,,
0.467,101,210730,16,2,1,,
1.3273,101,210730,16,1,1,,
0.9657,101,210730,16,1,3,,
1.3273,101,210730,16,1,1,3,4
0.3398,101,210730,16,2,3,,
1.3273,101,210730,15,1,1,5,6
0.467,101,210730,17,2,1,,
0.3398,101,210730,16,2,3,,
0.426,101,210730,16,2,2,,
0.467,101,210730,16,2,1,,
0.467,101,210730,15,2,1,,
0.3398,101,210730,17,2,3,,
0.9657,101,210730,16,1,3,,
0.9657,101,210730,16,1,3,,
0.3398,101,210730,16,2,3,,
0.467,101,210730,15,2,1,,
0.426,101,210730,16,2,2,,
0.467,101,210730,15,2,1,,
1.3273,101,210730,15,1,1,1,1
0.467,101,210730,16,2,1,,
0.467,101,210730,16,2,,,
0.448,101,210730,18,2,3,3,4
0.7416,101,210730,16,1,1,,
0.7416,101,210730,16,1,1,,
0.6125,101,210730,17,2,1,,
0.6125,101,210730,18,2,1,,
0.7269,101,210730,18,1,1,,
0.6125,101,210730,17,2,1,2,2
0.5141,101,210730,18,1,3,1,1
0.5676,101,210730,17,1,,3,4
0.7416,101,210730,17,1,1,1,1
0.4246,101,210730,17,2,3,,
0.692,101,210730,17,1,,,
0.5141,101,210730,17,1,3,,
0.6125,101,210730,17,2,1,,
0.6125,101,210730,17,2,1,,
0.6125,101,210730,17,2,1,,
0.6125,101,210730,16,2,1,,
0.6125,101,210730,16,2,1,,
0.7416,101,210730,16,1,1,,
0.7416,101,210730,17,1,1,,
0.6125,101,210730,16,2,1,1,1
0.9767,101,210730,16,2,1,,
0.7471,101,210730,17,2,2,2,3
0.6125,101,210730,17,2,1,,
0.5141,101,210730,17,1,3,,
0.6125,101,210730,16,2,1,3,4
0.5141,101,210730,18,1,3,3,4
0.6125,101,210730,17,2,,4,5
0.5715,101,210730,16,2,2,,
0.6125,101,210730,16,2,1,,
0.467,101,210730,17,2,1,2,2
0.5141,101,210730,18,1,3,,
0.7269,101,210730,17,1,1,3,4
0.7269,101,210730,17,1,,,
0.7309,101,210730,18,2,1,,
0.7309,101,210730,18,2,1,2,2
0.4455,101,210730,18,1,3,3,4
0.7309,101,210730,17,2,,2,2
0.7309,101,210730,18,2,1,,
0.7269,101,210730,18,1,,,
0.7309,101,210730,17,2,1,,
0.7416,101,210730,17,1,1,,
0.7309,101,210730,18,2,1,2,2
0.7269,101,210730,18,1,1,,
0.7269,101,210730,17,1,1,5,6
0.7309,101,210730,17,2,1,,
0.7269,101,210730,18,1,1,2,2
0.5037,101,210730,18,2,,,
0.7269,101,210730,17,1,1,3,4
0.7269,101,210730,17,1,1,,
0.7269,101,210730,18,1,1,2,2
0.7309,101,210730,17,2,1,,
0.7269,101,210730,18,1,1,,
0.7269,101,210730,18,1,1,,
0.7309,101,210730,18,2,1,,
0.7269,101,210730,18,1,1,,
0.7309,101,210730,18,2,1,2,2
0.7269,101,210730,17,1,1,1,1
0.724,101,210730,14,1,1,,
0.724,101,210730,14,1,1,,
0.9767,101,210730,14,2,1,3,4
0.724,101,210730,14,1,1,,
0.9767,101,210730,14,2,1,,
0.724,101,210730,14,1,1,,
0.3518,101,210730,15,2,,,
0.6887,101,210730,15,1,,,
0.2607,101,210730,14,1,,,
0.9767,101,210730,15,2,1,,
0.9767,101,210730,15,2,1,,
0.929,101,210730,15,2,,,
0.724,101,210730,15,1,1,,
0.9767,101,210730,15,2,1,,
0.724,101,210730,16,1,1,,
0.7129,101,210730,15,2,3,,
0.467,101,210730,15,2,1,,
0.9767,101,210730,15,2,1,,
0.9767,101,210730,15,2,1,,
0.5284,101,210730,15,1,3,,
0.6887,101,210730,16,1,2,2,3
0.6887,101,210730,16,1,2,,
0.5284,101,210730,15,1,3,,
0.724,101,210730,14,1,1,,
0.929,101,210730,15,2,2,,
0.9767,101,210730,15,2,1,,
0.9767,101,210730,15,2,1,,
0.724,101,210730,15,1,1,,
0.9767,101,210730,15,2,1,,
0.724,101,210730,14,1,1,,
0.9767,101,210730,15,2,1,,
0.724,101,210730,15,1,1,2,2
0.4945,113,261631,18,1,1,,
0.4945,113,261631,18,1,1,,
0.4945,113,261631,18,1,1,5,6
0.2429,113,261631,17,2,,3,4
0.3031,113,261631,18,1,3,,
0.3084,113,261631,18,2,3,,
0.3031,113,261631,18,1,3,3,4
0.3031,113,261631,17,1,3,2,2
0.3084,113,261631,18,2,3,,
0.5031,113,261631,18,2,1,,
0.3031,113,261631,18,1,3,,
0.4945,113,261631,18,1,1,5,6
0.2387,113,261631,18,1,,,
0.3031,113,261631,17,1,3,,
0.5142,113,261631,18,2,2,,
0.4945,113,261631,18,1,1,,
0.3084,113,261631,17,2,3,,
0.5142,113,261631,17,2,2,3,4
0.5142,113,261631,18,2,2,,
0.5031,113,261631,17,2,,,
0.2221,113,261631,16,1,3,,
0.2221,113,261631,15,1,3,,
0.3053,113,261631,16,1,1,5,6
0.3053,113,261631,15,1,1,5,6
0.3053,113,261631,15,1,1,,
0.5031,113,261631,17,2,1,,
0.5031,113,261631,18,2,1,,
0.4945,113,261631,18,1,1,2,2
0.5055,113,261631,,,,,
0.3467,113,261631,17,2,,,
0.2221,113,261631,15,1,3,,
0.3053,113,261631,15,1,1,,
0.1858,113,261631,16,1,,,
1.1949,113,261631,15,2,3,,
0.2221,113,261631,15,1,3,3,4
0.2221,113,261631,16,1,3,,
0.3053,113,261631,15,1,1,,
0.2221,113,261631,15,1,3,,
0.1858,113,261631,15,1,,,
1.1949,113,261631,15,2,3,,
0.2221,113,261631,15,1,3,1,1
0.2221,113,261631,15,1,3,,
0.3053,113,261631,15,1,1,,
1.6424,113,261631,16,2,1,,
1.4983,113,261631,16,2,2,3,4
0.2221,113,261631,16,1,3,2,2
0.2221,113,261631,16,1,3,,
0.1858,113,261631,15,1,,,
0.8968,113,261631,14,2,,,
1.3448,113,261631,14,2,2,,
0.9042,113,261631,15,1,3,,
1.2387,113,261631,14,1,1,,
0.2221,113,261631,15,1,3,,
0.3053,113,261631,15,1,1,,
0.2221,113,261631,16,1,3,3,4
0.3053,113,261631,16,1,1,,
0.3053,113,261631,15,1,,,
0.2785,113,261631,16,1,2,,
0.3053,113,261631,15,1,1,,
0.2221,113,261631,15,1,3,,
1.1949,113,261631,16,2,3,,
0.3053,113,261631,16,1,1,,
1.4138,113,261631,14,2,1,,
1.032,113,261631,15,2,3,,
1.032,113,261631,14,2,3,,
0.9042,113,261631,14,1,3,,
1.3448,113,261631,14,2,2,,
1.3448,113,261631,14,2,2,,
1.032,113,261631,14,2,3,,
1.032,113,261631,15,2,3,,
0.9042,113,261631,14,1,,,
0.9042,113,261631,15,1,3,,
0.9042,113,261631,14,1,3,,
0.9042,113,261631,15,1,3,,
1.2387,113,261631,14,,1,,
1.2387,113,261631,15,1,1,3,4
0.6948,113,261631,17,2,1,,
0.2126,113,261631,16,1,,,
0.4817,113,261631,16,2,3,,
0.4817,113,261631,16,2,3,,
0.3031,113,261631,18,1,3,,
0.4408,113,261631,16,1,3,,
0.4817,113,261631,17,2,3,,
0.6358,113,261631,16,1,,2,2
1.1783,113,261631,14,1,2,,
0.9042,113,261631,14,1,3,,
1.032,113,261631,14,2,3,,
1.2387,113,261631,15,1,1,,
0.4817,113,261631,17,2,3,3,4
0.5933,113,261631,16,1,,3,4
0.5933,113,261631,16,1,2,,
0.3408,113,261631,18,1,,,
0.4408,113,261631,16,1,3,5,6
0.6948,113,261631,17,2,,,
0.6358,113,261631,17,1,1,5,6
0.6948,113,261631,17,2,1,2,2
0.4817,113,261631,17,2,,,
0.4408,113,261631,16,1,3,,
0.6948,113,261631,17,2,1,,
0.4408,113,261631,16,1,3,3,4
0.6358,113,261631,16,1,1,2,2
0.6948,113,261631,16,2,1,,
0.4408,113,261631,16,1,3,3,4
0.4408,113,261631,16,1,3,1,1
0.4817,113,261631,17,2,3,,
0.4817,113,261631,16,2,3,,
0.4408,113,261631,17,1,3,,
2.2861,113,261631,16,1,1,,
1.9432,113,261631,15,2,1,,
1.9432,113,261631,16,2,1,,
1.9432,113,261631,15,2,3,,
1.9432,113,261631,15,2,1,,
1.9432,113,261631,15,2,1,,
1.9432,113,261631,15,2,1,,
2.2861,113,261631,16,1,1,,
2.2861,113,261631,15,1,,,
2.2861,113,261631,15,1,1,,
2.2861,113,261631,16,1,1,,
2.2861,113,261631,15,1,1,,
1.9432,113,261631,15,2,1,,
1.9432,113,261631,16,2,1,,
1.9432,113,261631,15,2,1,,
3.5271,113,261631,18,2,1,,
2.4185,113,261631,17,1,1,,
2.4185,113,261631,18,1,3,,
2.4185,113,261631,18,1,1,,
3.5271,113,261631,18,2,1,,
2.4185,113,261631,18,1,,,
2.2861,113,261631,16,1,1,,
1.9432,113,261631,15,2,1,,
2.2861,113,261631,16,1,1,,
2.2861,113,261631,16,1,1,,
2.2861,113,261631,16,1,1,3,4
2.4185,113,261631,18,1,1,,
3.5271,113,261631,18,2,1,2,2
2.4185,113,261631,18,1,1,,
3.5271,113,261631,18,2,1,,
3.5271,113,261631,18,2,1,3,4
3.5271,113,261631,18,2,1,,
2.4185,113,261631,18,1,,3,4
2.4185,113,261631,18,1,1,,
2.4185,113,261631,17,1,1,,
2.4185,113,261631,17,1,1,,
3.3734,113,261631,14,2,1,,
1.8686,113,261631,14,1,1,,
1.8686,113,261631,15,1,1,,
1.8686,113,261631,15,1,1,,
1.8686,113,261631,15,1,,,
1.8686,113,261631,15,1,1,,
1.8686,113,261631,14,1,2,,
1.8686,113,261631,15,1,3,,
1.8686,113,261631,15,1,1,,
1.8686,113,261631,14,1,1,,
3.3734,113,261631,15,2,1,,
3.3734,113,261631,15,2,1,,
1.8686,113,261631,14,1,1,,
3.3734,113,261631,15,2,2,,
